tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,creation_timestamp,instrument_id,base_currency,tick_size,contract_size,strike,is_active,expiration_timestamp,instrument_type,taker_commission,maker_commission,kind,rfq,price_index
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320107,BTC,0.0001,1.0,74000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320108,BTC,0.0001,1.0,76000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320109,BTC,0.0001,1.0,76000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320110,BTC,0.0001,1.0,78000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320111,BTC,0.0001,1.0,78000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320112,BTC,0.0001,1.0,80000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320113,BTC,0.0001,1.0,80000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320114,BTC,0.0001,1.0,82000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320115,BTC,0.0001,1.0,82000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320116,BTC,0.0001,1.0,84000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320117,BTC,0.0001,1.0,84000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320118,BTC,0.0001,1.0,86000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320119,BTC,0.0001,1.0,86000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320120,BTC,0.0001,1.0,88000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320121,BTC,0.0001,1.0,88000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:15,320122,BTC,0.0001,1.0,90000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:15,320123,BTC,0.0001,1.0,90000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,call,2024-04-25 17:07:00,320453,BTC,0.0001,1.0,92000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,week,BTC,0.0001,25,0.0003,put,2024-04-25 17:07:00,320454,BTC,0.0001,1.0,92000.0,True,2024-05-17 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295285,BTC,0.0001,1.0,20000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295286,BTC,0.0001,1.0,20000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295287,BTC,0.0001,1.0,25000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295288,BTC,0.0001,1.0,25000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295289,BTC,0.0001,1.0,30000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295290,BTC,0.0001,1.0,30000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295291,BTC,0.0001,1.0,35000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295292,BTC,0.0001,1.0,35000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295293,BTC,0.0001,1.0,38000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295294,BTC,0.0001,1.0,38000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295295,BTC,0.0001,1.0,40000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295296,BTC,0.0001,1.0,40000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295297,BTC,0.0001,1.0,42000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295298,BTC,0.0001,1.0,42000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295299,BTC,0.0001,1.0,44000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295300,BTC,0.0001,1.0,44000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-28 19:00:00,297022,BTC,0.0001,1.0,45000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-28 19:00:00,297023,BTC,0.0001,1.0,45000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295301,BTC,0.0001,1.0,46000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295302,BTC,0.0001,1.0,46000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295303,BTC,0.0001,1.0,47000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295304,BTC,0.0001,1.0,47000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295305,BTC,0.0001,1.0,48000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295306,BTC,0.0001,1.0,48000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295307,BTC,0.0001,1.0,49000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295308,BTC,0.0001,1.0,49000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295309,BTC,0.0001,1.0,50000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295310,BTC,0.0001,1.0,50000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295311,BTC,0.0001,1.0,51000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295312,BTC,0.0001,1.0,51000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295313,BTC,0.0001,1.0,52000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295314,BTC,0.0001,1.0,52000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295315,BTC,0.0001,1.0,53000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295316,BTC,0.0001,1.0,53000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295317,BTC,0.0001,1.0,54000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295318,BTC,0.0001,1.0,54000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295319,BTC,0.0001,1.0,55000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295320,BTC,0.0001,1.0,55000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295321,BTC,0.0001,1.0,56000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295322,BTC,0.0001,1.0,56000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295323,BTC,0.0001,1.0,57000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295324,BTC,0.0001,1.0,57000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295325,BTC,0.0001,1.0,58000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295326,BTC,0.0001,1.0,58000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295327,BTC,0.0001,1.0,59000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295328,BTC,0.0001,1.0,59000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295329,BTC,0.0001,1.0,60000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295330,BTC,0.0001,1.0,60000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-26 20:11:00,296386,BTC,0.0001,1.0,61000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-26 20:11:00,296387,BTC,0.0001,1.0,61000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295331,BTC,0.0001,1.0,62000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295332,BTC,0.0001,1.0,62000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-27 05:48:00,296472,BTC,0.0001,1.0,63000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-27 05:48:00,296473,BTC,0.0001,1.0,63000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295333,BTC,0.0001,1.0,64000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295334,BTC,0.0001,1.0,64000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-27 16:27:00,296620,BTC,0.0001,1.0,65000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-27 16:27:00,296621,BTC,0.0001,1.0,65000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295335,BTC,0.0001,1.0,66000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295336,BTC,0.0001,1.0,66000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-28 12:24:00,296893,BTC,0.0001,1.0,67000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-28 12:24:00,296894,BTC,0.0001,1.0,67000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295337,BTC,0.0001,1.0,68000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295338,BTC,0.0001,1.0,68000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-28 17:30:00,296994,BTC,0.0001,1.0,69000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-28 17:30:00,296995,BTC,0.0001,1.0,69000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295339,BTC,0.0001,1.0,70000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295340,BTC,0.0001,1.0,70000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-29 08:46:00,297496,BTC,0.0001,1.0,71000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-29 08:46:00,297497,BTC,0.0001,1.0,71000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-26 20:10:00,296380,BTC,0.0001,1.0,72000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-26 20:10:00,296381,BTC,0.0001,1.0,72000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-03-04 11:48:00,298811,BTC,0.0001,1.0,73000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-03-04 11:48:00,298812,BTC,0.0001,1.0,73000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-27 00:06:00,296415,BTC,0.0001,1.0,74000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-27 00:06:00,296416,BTC,0.0001,1.0,74000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-22 08:01:00,295341,BTC,0.0001,1.0,75000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-22 08:01:00,295342,BTC,0.0001,1.0,75000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-27 06:08:00,296490,BTC,0.0001,1.0,76000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-27 06:08:00,296491,BTC,0.0001,1.0,76000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-03-05 00:39:00,298962,BTC,0.0001,1.0,77000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-03-05 00:39:00,298963,BTC,0.0001,1.0,77000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-02-28 11:36:00,296863,BTC,0.0001,1.0,78000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-02-28 11:36:00,296864,BTC,0.0001,1.0,78000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-03-11 11:07:00,301961,BTC,0.0001,1.0,79000.0,True,2024-05-31 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
